"Game","Season","Team","Goals","Conference","Status","Win","Opponent","OpponentGoals","OpponentConference"
151,"20152016","Bemidji State",0,"WCHA","Away","Tie","Northern Michigan",0,"WCHA"
152,"20152016","Boston College",4,"Hockey East","Home","Win","Denver",3,"NCHC"
152,"20152016","Denver",3,"NCHC","Away","Loss","Boston College",4,"Hockey East"
153,"20152016","Colgate",2,"ECAC","Home","Loss","Providence",7,"Hockey East"
153,"20152016","Providence",7,"Hockey East","Away","Win","Colgate",2,"ECAC"
154,"20152016","Niagara",2,"Atlantic Hockey","Home","Loss","Cornell",3,"ECAC"
154,"20152016","Cornell",3,"ECAC","Away","Win","Niagara",2,"Atlantic Hockey"
155,"20152016","Ohio State",1,"Big Ten","Home","Loss","Mercyhurst",2,"Atlantic Hockey"
155,"20152016","Mercyhurst",2,"Atlantic Hockey","Away","Win","Ohio State",1,"Big Ten"
156,"20152016","Penn State",2,"Big Ten","Home","Loss","St. Lawrence",4,"ECAC"
156,"20152016","St. Lawrence",4,"ECAC","Away","Win","Penn State",2,"Big Ten"
157,"20152016","Michigan",5,"Big Ten","Home","Win","Robert Morris",3,"Atlantic Hockey"
157,"20152016","Robert Morris",3,"Atlantic Hockey","Away","Loss","Michigan",5,"Big Ten"
158,"20152016","Minnesota-Duluth",2,"NCHC","Home","Win","Massachusetts-Lowell",1,"Hockey East"
158,"20152016","Massachusetts-Lowell",1,"Hockey East","Away","Loss","Minnesota-Duluth",2,"NCHC"
159,"20152016","Wisconsin",5,"Big Ten","Home","Win","Arizona State",1,"Independent"
159,"20152016","Arizona State",1,"Independent","Away","Loss","Wisconsin",5,"Big Ten"
160,"20152016","Princeton",1,"ECAC","Neutral","Loss","Yale",3,"ECAC"
160,"20152016","Yale",3,"ECAC","Neutral","Win","Princeton",1,"ECAC"
161,"20152016","Massachusetts",5,"Hockey East","Neutral","Win","Maine",4,"Hockey East"
161,"20152016","Maine",4,"Hockey East","Neutral","Loss","Massachusetts",5,"Hockey East"
162,"20152016","American International",2,"Atlantic Hockey","Home","Loss","RIT",6,"Atlantic Hockey"
162,"20152016","RIT",6,"Atlantic Hockey","Away","Win","American International",2,"Atlantic Hockey"
163,"20152016","Army",2,"Atlantic Hockey","Home","Tie","Bentley",2,"Atlantic Hockey"
163,"20152016","Bentley",2,"Atlantic Hockey","Away","Tie","Army",2,"Atlantic Hockey"
164,"20152016","Sacred Heart",4,"Atlantic Hockey","Home","Win","Canisius",0,"Atlantic Hockey"
164,"20152016","Canisius",0,"Atlantic Hockey","Away","Loss","Sacred Heart",4,"Atlantic Hockey"
165,"20152016","Dartmouth",0,"ECAC","Home","Loss","Harvard",7,"ECAC"
165,"20152016","Harvard",7,"ECAC","Away","Win","Dartmouth",0,"ECAC"
166,"20152016","Rensselaer",3,"ECAC","Home","Win","Union",2,"ECAC"
166,"20152016","Union",2,"ECAC","Away","Loss","Rensselaer",3,"ECAC"
167,"20152016","Merrimack",2,"Hockey East","Home","Loss","New Hampshire",4,"Hockey East"
167,"20152016","New Hampshire",4,"Hockey East","Away","Win","Merrimack",2,"Hockey East"
168,"20152016","Connecticut",1,"Hockey East","Home","Loss","Notre Dame",2,"Hockey East"
168,"20152016","Notre Dame",2,"Hockey East","Away","Win","Connecticut",1,"Hockey East"
169,"20152016","Vermont",3,"Hockey East","Home","Tie","Northeastern",3,"Hockey East"
169,"20152016","Northeastern",3,"Hockey East","Away","Tie","Vermont",3,"Hockey East"
170,"20152016","Colorado College",0,"NCHC","Home","Loss","North Dakota",2,"NCHC"
170,"20152016","North Dakota",2,"NCHC","Away","Win","Colorado College",0,"NCHC"
171,"20152016","St. Cloud State",3,"NCHC","Home","Win","Miami",1,"NCHC"
171,"20152016","Miami",1,"NCHC","Away","Loss","St. Cloud State",3,"NCHC"
172,"20152016","Western Michigan",6,"NCHC","Home","Win","Nebraska-Omaha",1,"NCHC"
172,"20152016","Nebraska-Omaha",1,"NCHC","Away","Loss","Western Michigan",6,"NCHC"
173,"20152016","Lake Superior",0,"WCHA","Home","Loss","Alabama-Huntsville",5,"WCHA"
173,"20152016","Alabama-Huntsville",5,"WCHA","Away","Win","Lake Superior",0,"WCHA"
174,"20152016","Minnesota State",2,"WCHA","Home","Win","Alaska",1,"WCHA"
174,"20152016","Alaska",1,"WCHA","Away","Loss","Minnesota State",2,"WCHA"
175,"20152016","Michigan Tech",2,"WCHA","Home","Loss","Ferris State",3,"WCHA"
175,"20152016","Ferris State",3,"WCHA","Away","Win","Michigan Tech",2,"WCHA"
176,"20152016","Northern Michigan",3,"WCHA","Home","Win","Bemidji State",1,"WCHA"
176,"20152016","Bemidji State",1,"WCHA","Away","Loss","Northern Michigan",3,"WCHA"
177,"20152016","Alaska-Anchorage",4,"WCHA","Home","Win","Bowling Green",2,"WCHA"
177,"20152016","Bowling Green",2,"WCHA","Away","Loss","Alaska-Anchorage",4,"WCHA"
178,"20152016","Brown",5,"ECAC","Home","Loss","Holy Cross",7,"Atlantic Hockey"
178,"20152016","Holy Cross",7,"Atlantic Hockey","Away","Win","Brown",5,"ECAC"
179,"20152016","Boston University",5,"Hockey East","Home","Win","Denver",4,"NCHC"
179,"20152016","Denver",4,"NCHC","Away","Loss","Boston University",5,"Hockey East"
180,"20152016","Colgate",3,"ECAC","Home","Loss","Providence",4,"Hockey East"
180,"20152016","Providence",4,"Hockey East","Away","Win","Colgate",3,"ECAC"
181,"20152016","Cornell",4,"ECAC","Home","Win","Niagara",0,"Atlantic Hockey"
181,"20152016","Niagara",0,"Atlantic Hockey","Away","Loss","Cornell",4,"ECAC"
182,"20152016","Ohio State",5,"Big Ten","Home","Win","Mercyhurst",1,"Atlantic Hockey"
182,"20152016","Mercyhurst",1,"Atlantic Hockey","Away","Loss","Ohio State",5,"Big Ten"
183,"20152016","Michigan",0,"Big Ten","Home","Loss","Robert Morris",4,"Atlantic Hockey"
183,"20152016","Robert Morris",4,"Atlantic Hockey","Away","Win","Michigan",0,"Big Ten"
184,"20152016","Minnesota-Duluth",3,"NCHC","Home","Loss","Massachusetts-Lowell",6,"Hockey East"
184,"20152016","Massachusetts-Lowell",6,"Hockey East","Away","Win","Minnesota-Duluth",3,"NCHC"
185,"20152016","Wisconsin",2,"Big Ten","Home","Win","Arizona State",1,"Independent"
185,"20152016","Arizona State",1,"Independent","Away","Loss","Wisconsin",2,"Big Ten"
186,"20152016","Princeton",3,"ECAC","Neutral","Win","Maine",1,"Hockey East"
186,"20152016","Maine",1,"Hockey East","Neutral","Loss","Princeton",3,"ECAC"
187,"20152016","Yale",6,"ECAC","Neutral","Win","Massachusetts",1,"Hockey East"
187,"20152016","Massachusetts",1,"Hockey East","Neutral","Loss","Yale",6,"ECAC"
188,"20152016","Bentley",6,"Atlantic Hockey","Neutral","Win","Army",2,"Atlantic Hockey"
188,"20152016","Army",2,"Atlantic Hockey","Neutral","Loss","Bentley",6,"Atlantic Hockey"
189,"20152016","Harvard",5,"ECAC","Home","Win","Dartmouth",2,"ECAC"
189,"20152016","Dartmouth",2,"ECAC","Away","Loss","Harvard",5,"ECAC"
190,"20152016","Connecticut",2,"Hockey East","Neutral","Loss","Notre Dame",8,"Hockey East"
190,"20152016","Notre Dame",8,"Hockey East","Neutral","Win","Connecticut",2,"Hockey East"
191,"20152016","Alaska-Anchorage",0,"WCHA","Home","Loss","Bowling Green",2,"WCHA"
191,"20152016","Bowling Green",2,"WCHA","Away","Win","Alaska-Anchorage",0,"WCHA"
192,"20152016","Boston College",7,"Hockey East","Home","Win","Massachusetts",0,"Hockey East"
192,"20152016","Massachusetts",0,"Hockey East","Away","Loss","Boston College",7,"Hockey East"
193,"20152016","Bentley",1,"Atlantic Hockey","Home","Loss","Merrimack",5,"Hockey East"
193,"20152016","Merrimack",5,"Hockey East","Away","Win","Bentley",1,"Atlantic Hockey"
194,"20152016","Army",0,"Atlantic Hockey","Home","Loss","RIT",4,"Atlantic Hockey"
194,"20152016","RIT",4,"Atlantic Hockey","Away","Win","Army",0,"Atlantic Hockey"
195,"20152016","Holy Cross",5,"Atlantic Hockey","Home","Win","Sacred Heart",1,"Atlantic Hockey"
195,"20152016","Sacred Heart",1,"Atlantic Hockey","Away","Loss","Holy Cross",5,"Atlantic Hockey"
196,"20152016","Mercyhurst",4,"Atlantic Hockey","Home","Loss","Air Force",5,"Atlantic Hockey"
196,"20152016","Air Force",5,"Atlantic Hockey","Away","Win","Mercyhurst",4,"Atlantic Hockey"
197,"20152016","Robert Morris",2,"Atlantic Hockey","Home","Loss","American International",3,"Atlantic Hockey"
197,"20152016","American International",3,"Atlantic Hockey","Away","Win","Robert Morris",2,"Atlantic Hockey"
198,"20152016","Clarkson",2,"ECAC","Home","Tie","Rensselaer",2,"ECAC"
198,"20152016","Rensselaer",2,"ECAC","Away","Tie","Clarkson",2,"ECAC"
199,"20152016","Colgate",2,"ECAC","Home","Loss","Quinnipiac",3,"ECAC"
199,"20152016","Quinnipiac",3,"ECAC","Away","Win","Colgate",2,"ECAC"
200,"20152016","Cornell",4,"ECAC","Home","Win","Princeton",3,"ECAC"
200,"20152016","Princeton",3,"ECAC","Away","Loss","Cornell",4,"ECAC"
201,"20152016","Dartmouth",7,"ECAC","Home","Win","Brown",3,"ECAC"
201,"20152016","Brown",3,"ECAC","Away","Loss","Dartmouth",7,"ECAC"
202,"20152016","Harvard",2,"ECAC","Home","Tie","Yale",2,"ECAC"
202,"20152016","Yale",2,"ECAC","Away","Tie","Harvard",2,"ECAC"
203,"20152016","St. Lawrence",6,"ECAC","Home","Win","Union",3,"ECAC"
203,"20152016","Union",3,"ECAC","Away","Loss","St. Lawrence",6,"ECAC"
204,"20152016","Boston College",3,"Hockey East","Home","Win","Maine",0,"Hockey East"
204,"20152016","Maine",0,"Hockey East","Away","Loss","Boston College",3,"Hockey East"
205,"20152016","Boston University",5,"Hockey East","Home","Win","Northeastern",4,"Hockey East"
205,"20152016","Northeastern",4,"Hockey East","Away","Loss","Boston University",5,"Hockey East"
206,"20152016","Connecticut",2,"Hockey East","Home","Loss","Massachusetts",4,"Hockey East"
206,"20152016","Massachusetts",4,"Hockey East","Away","Win","Connecticut",2,"Hockey East"
207,"20152016","Vermont",3,"Hockey East","Home","Loss","Massachusetts-Lowell",5,"Hockey East"
207,"20152016","Massachusetts-Lowell",5,"Hockey East","Away","Win","Vermont",3,"Hockey East"
208,"20152016","Denver",5,"NCHC","Home","Win","Colorado College",3,"NCHC"
208,"20152016","Colorado College",3,"NCHC","Away","Loss","Denver",5,"NCHC"
209,"20152016","Miami",2,"NCHC","Home","Win","Western Michigan",1,"NCHC"
209,"20152016","Western Michigan",1,"NCHC","Away","Loss","Miami",2,"NCHC"
210,"20152016","Nebraska-Omaha",4,"NCHC","Home","Win","Minnesota-Duluth",2,"NCHC"
210,"20152016","Minnesota-Duluth",2,"NCHC","Away","Loss","Nebraska-Omaha",4,"NCHC"
211,"20152016","Bowling Green",1,"WCHA","Home","Tie","Lake Superior",1,"WCHA"
211,"20152016","Lake Superior",1,"WCHA","Away","Tie","Bowling Green",1,"WCHA"
212,"20152016","Ferris State",7,"WCHA","Home","Win","Minnesota State",4,"WCHA"
212,"20152016","Minnesota State",4,"WCHA","Away","Loss","Ferris State",7,"WCHA"
213,"20152016","Alaska",5,"WCHA","Home","Win","Northern Michigan",2,"WCHA"
213,"20152016","Northern Michigan",2,"WCHA","Away","Loss","Alaska",5,"WCHA"
214,"20152016","Alabama-Huntsville",2,"WCHA","Home","Loss","Michigan Tech",4,"WCHA"
214,"20152016","Michigan Tech",4,"WCHA","Away","Win","Alabama-Huntsville",2,"WCHA"
215,"20152016","Michigan State",5,"Big Ten","Home","Win","New Hampshire",0,"Hockey East"
215,"20152016","New Hampshire",0,"Hockey East","Away","Loss","Michigan State",5,"Big Ten"
216,"20152016","Notre Dame",4,"Hockey East","Home","Win","Minnesota",3,"Big Ten"
216,"20152016","Minnesota",3,"Big Ten","Away","Loss","Notre Dame",4,"Hockey East"
217,"20152016","Niagara",1,"Atlantic Hockey","Home","Tie","Penn State",1,"Big Ten"
217,"20152016","Penn State",1,"Big Ten","Away","Tie","Niagara",1,"Atlantic Hockey"
218,"20152016","North Dakota",1,"NCHC","Home","Loss","Wisconsin",3,"Big Ten"
218,"20152016","Wisconsin",3,"Big Ten","Away","Win","North Dakota",1,"NCHC"
219,"20152016","Army",2,"Atlantic Hockey","Home","Tie","RIT",2,"Atlantic Hockey"
219,"20152016","RIT",2,"Atlantic Hockey","Away","Tie","Army",2,"Atlantic Hockey"
220,"20152016","Mercyhurst",3,"Atlantic Hockey","Home","Win","Air Force",1,"Atlantic Hockey"
220,"20152016","Air Force",1,"Atlantic Hockey","Away","Loss","Mercyhurst",3,"Atlantic Hockey"
221,"20152016","Robert Morris",7,"Atlantic Hockey","Home","Win","American International",1,"Atlantic Hockey"
221,"20152016","American International",1,"Atlantic Hockey","Away","Loss","Robert Morris",7,"Atlantic Hockey"
222,"20152016","Sacred Heart",3,"Atlantic Hockey","Home","Win","Holy Cross",1,"Atlantic Hockey"
222,"20152016","Holy Cross",1,"Atlantic Hockey","Away","Loss","Sacred Heart",3,"Atlantic Hockey"
223,"20152016","Clarkson",1,"ECAC","Home","Loss","Union",4,"ECAC"
223,"20152016","Union",4,"ECAC","Away","Win","Clarkson",1,"ECAC"
224,"20152016","Colgate",2,"ECAC","Home","Win","Princeton",1,"ECAC"
224,"20152016","Princeton",1,"ECAC","Away","Loss","Colgate",2,"ECAC"
225,"20152016","Cornell",4,"ECAC","Home","Loss","Quinnipiac",5,"ECAC"
225,"20152016","Quinnipiac",5,"ECAC","Away","Win","Cornell",4,"ECAC"
226,"20152016","Dartmouth",2,"ECAC","Home","Loss","Yale",4,"ECAC"
226,"20152016","Yale",4,"ECAC","Away","Win","Dartmouth",2,"ECAC"
227,"20152016","Harvard",5,"ECAC","Home","Win","Brown",2,"ECAC"
227,"20152016","Brown",2,"ECAC","Away","Loss","Harvard",5,"ECAC"
228,"20152016","St. Lawrence",3,"ECAC","Home","Loss","Rensselaer",4,"ECAC"
228,"20152016","Rensselaer",4,"ECAC","Away","Win","St. Lawrence",3,"ECAC"
229,"20152016","Northeastern",1,"Hockey East","Home","Loss","Boston University",4,"Hockey East"
229,"20152016","Boston University",4,"Hockey East","Away","Win","Northeastern",1,"Hockey East"
230,"20152016","Massachusetts",5,"Hockey East","Home","Win","Connecticut",3,"Hockey East"
230,"20152016","Connecticut",3,"Hockey East","Away","Loss","Massachusetts",5,"Hockey East"
231,"20152016","Vermont",0,"Hockey East","Home","Loss","Massachusetts-Lowell",1,"Hockey East"
231,"20152016","Massachusetts-Lowell",1,"Hockey East","Away","Win","Vermont",0,"Hockey East"
232,"20152016","Colorado College",1,"NCHC","Home","Loss","Denver",3,"NCHC"
232,"20152016","Denver",3,"NCHC","Away","Win","Colorado College",1,"NCHC"
233,"20152016","Miami",2,"NCHC","Home","Win","Western Michigan",1,"NCHC"
233,"20152016","Western Michigan",1,"NCHC","Away","Loss","Miami",2,"NCHC"
234,"20152016","Nebraska-Omaha",4,"NCHC","Home","Win","Minnesota-Duluth",2,"NCHC"
234,"20152016","Minnesota-Duluth",2,"NCHC","Away","Loss","Nebraska-Omaha",4,"NCHC"
235,"20152016","Bowling Green",1,"WCHA","Home","Tie","Lake Superior",1,"WCHA"
235,"20152016","Lake Superior",1,"WCHA","Away","Tie","Bowling Green",1,"WCHA"
236,"20152016","Ferris State",2,"WCHA","Home","Loss","Minnesota State",3,"WCHA"
236,"20152016","Minnesota State",3,"WCHA","Away","Win","Ferris State",2,"WCHA"
237,"20152016","Alaska",2,"WCHA","Home","Loss","Northern Michigan",5,"WCHA"
237,"20152016","Northern Michigan",5,"WCHA","Away","Win","Alaska",2,"WCHA"
238,"20152016","Alabama-Huntsville",1,"WCHA","Home","Loss","Michigan Tech",2,"WCHA"
238,"20152016","Michigan Tech",2,"WCHA","Away","Win","Alabama-Huntsville",1,"WCHA"
239,"20152016","Canisius",2,"Atlantic Hockey","Home","Loss","Merrimack",3,"Hockey East"
239,"20152016","Merrimack",3,"Hockey East","Away","Win","Canisius",2,"Atlantic Hockey"
240,"20152016","Michigan State",7,"Big Ten","Home","Win","New Hampshire",4,"Hockey East"
240,"20152016","New Hampshire",4,"Hockey East","Away","Loss","Michigan State",7,"Big Ten"
241,"20152016","Notre Dame",1,"Hockey East","Home","Loss","Minnesota",4,"Big Ten"
241,"20152016","Minnesota",4,"Big Ten","Away","Win","Notre Dame",1,"Hockey East"
242,"20152016","North Dakota",3,"NCHC","Home","Win","Wisconsin",1,"Big Ten"
242,"20152016","Wisconsin",1,"Big Ten","Away","Loss","North Dakota",3,"NCHC"
243,"20152016","Boston College",2,"Hockey East","Home","Win","Maine",0,"Hockey East"
243,"20152016","Maine",0,"Hockey East","Away","Loss","Boston College",2,"Hockey East"
244,"20152016","American International",2,"Atlantic Hockey","Home","Loss","Sacred Heart",5,"Atlantic Hockey"
244,"20152016","Sacred Heart",5,"Atlantic Hockey","Away","Win","American International",2,"Atlantic Hockey"
245,"20152016","Connecticut",0,"Hockey East","Home","Loss","Army",2,"Atlantic Hockey"
245,"20152016","Army",2,"Atlantic Hockey","Away","Win","Connecticut",0,"Hockey East"
246,"20152016","Air Force",1,"Atlantic Hockey","Home","Loss","Holy Cross",3,"Atlantic Hockey"
246,"20152016","Holy Cross",3,"Atlantic Hockey","Away","Win","Air Force",1,"Atlantic Hockey"
247,"20152016","Notre Dame",3,"Hockey East","Home","Win","Northeastern",2,"Hockey East"
247,"20152016","Northeastern",2,"Hockey East","Away","Loss","Notre Dame",3,"Hockey East"
248,"20152016","Air Force",5,"Atlantic Hockey","Home","Win","Holy Cross",1,"Atlantic Hockey"
248,"20152016","Holy Cross",1,"Atlantic Hockey","Away","Loss","Air Force",5,"Atlantic Hockey"
249,"20152016","RIT",2,"Atlantic Hockey","Home","Loss","Bentley",3,"Atlantic Hockey"
249,"20152016","Bentley",3,"Atlantic Hockey","Away","Win","RIT",2,"Atlantic Hockey"
250,"20152016","Cornell",5,"ECAC","Home","Win","Colgate",1,"ECAC"
250,"20152016","Colgate",1,"ECAC","Away","Loss","Cornell",5,"ECAC"
251,"20152016","Princeton",2,"ECAC","Home","Loss","Dartmouth",3,"ECAC"
251,"20152016","Dartmouth",3,"ECAC","Away","Win","Princeton",2,"ECAC"
252,"20152016","Quinnipiac",4,"ECAC","Home","Win","Harvard",1,"ECAC"
252,"20152016","Harvard",1,"ECAC","Away","Loss","Quinnipiac",4,"ECAC"
253,"20152016","Rensselaer",3,"ECAC","Home","Win","Yale",2,"ECAC"
253,"20152016","Yale",2,"ECAC","Away","Loss","Rensselaer",3,"ECAC"
254,"20152016","St. Lawrence",3,"ECAC","Home","Win","Clarkson",0,"ECAC"
254,"20152016","Clarkson",0,"ECAC","Away","Loss","St. Lawrence",3,"ECAC"
255,"20152016","Union",2,"ECAC","Home","Loss","Brown",3,"ECAC"
255,"20152016","Brown",3,"ECAC","Away","Win","Union",2,"ECAC"
256,"20152016","Notre Dame",2,"Hockey East","Home","Tie","Northeastern",2,"Hockey East"
256,"20152016","Northeastern",2,"Hockey East","Away","Tie","Notre Dame",2,"Hockey East"
257,"20152016","Providence",1,"Hockey East","Home","Tie","Boston University",1,"Hockey East"
257,"20152016","Boston University",1,"Hockey East","Away","Tie","Providence",1,"Hockey East"
258,"20152016","Massachusetts",2,"Hockey East","Home","Loss","Merrimack",4,"Hockey East"
258,"20152016","Merrimack",4,"Hockey East","Away","Win","Massachusetts",2,"Hockey East"
259,"20152016","Massachusetts-Lowell",2,"Hockey East","Home","Win","Maine",1,"Hockey East"
259,"20152016","Maine",1,"Hockey East","Away","Loss","Massachusetts-Lowell",2,"Hockey East"
260,"20152016","Vermont",2,"Hockey East","Home","Win","Connecticut",1,"Hockey East"
260,"20152016","Connecticut",1,"Hockey East","Away","Loss","Vermont",2,"Hockey East"
261,"20152016","Minnesota-Duluth",0,"NCHC","Home","Loss","Denver",3,"NCHC"
261,"20152016","Denver",3,"NCHC","Away","Win","Minnesota-Duluth",0,"NCHC"
262,"20152016","North Dakota",6,"NCHC","Home","Win","Miami",2,"NCHC"
262,"20152016","Miami",2,"NCHC","Away","Loss","North Dakota",6,"NCHC"
263,"20152016","Western Michigan",2,"NCHC","Home","Loss","St. Cloud State",5,"NCHC"
263,"20152016","St. Cloud State",5,"NCHC","Away","Win","Western Michigan",2,"NCHC"
264,"20152016","Bemidji State",3,"WCHA","Home","Loss","Alaska",4,"WCHA"
264,"20152016","Alaska",4,"WCHA","Away","Win","Bemidji State",3,"WCHA"
265,"20152016","Michigan Tech",2,"WCHA","Home","Win","Bowling Green",0,"WCHA"
265,"20152016","Bowling Green",0,"WCHA","Away","Loss","Michigan Tech",2,"WCHA"
266,"20152016","Alaska-Anchorage",2,"WCHA","Home","Loss","Ferris State",3,"WCHA"
266,"20152016","Ferris State",3,"WCHA","Away","Win","Alaska-Anchorage",2,"WCHA"
267,"20152016","Boston College",6,"Hockey East","Home","Win","Michigan State",4,"Big Ten"
267,"20152016","Michigan State",4,"Big Ten","Away","Loss","Boston College",6,"Hockey East"
268,"20152016","Lake Superior",2,"WCHA","Home","Loss","Arizona State",3,"Independent"
268,"20152016","Arizona State",3,"Independent","Away","Win","Lake Superior",2,"WCHA"
269,"20152016","Minnesota State",0,"WCHA","Home","Loss","Minnesota",4,"Big Ten"
269,"20152016","Minnesota",4,"Big Ten","Away","Win","Minnesota State",0,"WCHA"
270,"20152016","Ohio State",4,"Big Ten","Home","Win","Canisius",1,"Atlantic Hockey"
270,"20152016","Canisius",1,"Atlantic Hockey","Away","Loss","Ohio State",4,"Big Ten"
271,"20152016","Penn State",8,"Big Ten","Home","Win","Sacred Heart",2,"Atlantic Hockey"
271,"20152016","Sacred Heart",2,"Atlantic Hockey","Away","Loss","Penn State",8,"Big Ten"
272,"20152016","Michigan",7,"Big Ten","Home","Win","Niagara",3,"Atlantic Hockey"
272,"20152016","Niagara",3,"Atlantic Hockey","Away","Loss","Michigan",7,"Big Ten"
273,"20152016","RIT",2,"Atlantic Hockey","Home","Loss","Bentley",3,"Atlantic Hockey"
273,"20152016","Bentley",3,"Atlantic Hockey","Away","Win","RIT",2,"Atlantic Hockey"
