Simulation,Team,Wins,Losses,Ties,HomeWins,HomeLosses,HomeTies,AwayWins,AwayLosses,AwayTies,NeutralWins,NeutralLosses,NeutralTies,Pct,AdjPct,OppWinPct,OppOppWinPct,SOS,RPI,Pairwise,PWRank
175,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5495218437759689,0.526746932911976,0.5331239079538941,0.5305900574022022,46,13
175,Michigan,19,18,3,10,8,1,5,8,2,4,2,0,0.5125,0.5025641025641026,0.5476582655911171,0.5219034294918712,0.52911478359966,0.5224771133407706,45,14
175,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5342522979380311,0.5041831675433563,0.5126025240538653,0.527211455881929,44,15
175,North Dakota,17,14,10,10,6,6,6,7,4,1,1,0,0.5365853658536586,0.525,0.5135726219867853,0.531811169964221,0.526704376530539,0.5262782823979043,44,16
175,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5496760328641714,0.5228412406715139,0.530354982485458,0.5227662368640936,44,17
175,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5106529032884514,0.4929021525630131,0.49787236276613583,0.5172590206779539,41,18
175,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.46834454690857485,0.4898303566115892,0.4838143298947452,0.5157072820745242,41,19
175,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.45917879678164236,0.4928905152388416,0.4834512340708258,0.5213384255531194,40,20
175,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.4810789743731571,0.4987387572035648,0.49379401801105066,0.5154232337155419,38,21
175,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.46003804633335615,0.48575794752789436,0.47855637519342364,0.5149946294613661,38,22
175,Air Force,24,16,5,8,7,1,13,7,4,3,2,0,0.5888888888888889,0.6043478260869565,0.46780216737459984,0.48743907244024814,0.48194073902186657,0.5125425107881391,37,23
175,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4983659423186834,0.5317923781413204,0.522432976110982,0.511936463926812,36,24
175,Michigan Tech,23,18,5,9,5,2,11,10,3,3,3,0,0.5543478260869565,0.5726872246696035,0.4998551273051771,0.4865143826244604,0.49024979113506106,0.5108591495186967,35,25
175,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.47082891252720477,0.5125949505948173,0.5009004599358857,0.5072542923203354,34,26
175,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.534572152098559,0.5298222858113772,0.5311522483717882,0.5071877156906058,33,27
175,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5059390659325285,0.49413704236252975,0.49744160896212936,0.502828042164635,32,28
175,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.579573779932908,0.5219589473842016,0.5380911004978394,0.5013336885018711,32,29
175,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.533682191753669,0.5230899283269059,0.5260557620863996,0.4997330783954008,31,30
175,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5121527515875711,0.4903395739800449,0.49644726371015224,0.4947581281949853,29,31
175,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4822904124979138,0.4868647663092394,0.48558394724206827,0.49439629376488453,28,32
175,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4590899717973229,0.4982298235114775,0.48727066503151417,0.4917687882473199,27,33
175,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5081705984310723,0.4966100796642929,0.4998470249189911,0.4904766665387057,27,34
175,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.500820998363568,0.5052799820027813,0.5040314665838016,0.49023950902876035,25,35
175,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4794145375027728,0.47765336157238086,0.47814649083289057,0.48969094920574907,24,36
175,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.4675041894162643,0.495290505371632,0.48751033690412904,0.4864936798304147,22,37
175,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4709531952593444,0.4967531482037897,0.48952916137934493,0.48768258532022307,21,38
175,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.465721653715742,0.5025834379360241,0.4922621383543451,0.4855759141105864,20,39
175,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5398952316872974,0.5217151700481946,0.5268055873071433,0.48376698117803196,20,40
175,Merrimack,13,21,4,7,7,2,6,14,2,0,0,0,0.39473684210526316,0.40659340659340665,0.5171555833703284,0.5031611256628353,0.5070795738209334,0.48195803201405174,19,41
175,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.47114287572048125,0.4808358840042599,0.4781218416848018,0.48359138126360146,18,42
175,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.4918484861961391,0.4789168521579181,0.48253770968862,0.48012988325168665,16,43
175,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.4805262931106166,0.4804099208034454,0.48044250504945335,0.4718910185720363,16,44
175,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.47191833905515024,0.4806771309746729,0.4782246692372066,0.4713058645652676,16,45
175,Arizona State,10,19,5,4,9,1,4,8,4,2,2,0,0.36764705882352944,0.3742690058479533,0.5031630255324724,0.502601150908264,0.5027584758030423,0.4706361083142701,15,46
175,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.458573143226016,0.4823611612455868,0.475700516200107,0.4694921501558606,15,47
175,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.487799443697332,0.4789755053738707,0.4814462081044399,0.46804341896492785,13,48
175,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.47884400179056624,0.4987876863290168,0.49320345465825066,0.4679688893362295,11,49
175,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.4887087459809462,0.47843583177670007,0.481312247753889,0.4614866983782308,10,50
175,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5151593330277695,0.47672345641931746,0.48748550186968403,0.45794367185680845,9,51
175,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.4824406859690601,0.4911172497281867,0.48868781187563126,0.45590133376705866,8,52
175,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.47501494120832843,0.48122840742084116,0.4794886368813376,0.4539278549065122,7,53
175,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.4855841263171863,0.4788044110306527,0.48070273131088204,0.4495100993306192,6,54
175,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.49174349333776946,0.48935988961214966,0.4900272986553232,0.4481125792546503,5,55
175,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.46432669785514213,0.4840910734818736,0.4785570483063888,0.44502889734090273,4,56
175,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.4561129968433415,0.47949418805651206,0.47294745451682435,0.441415793199757,3,57
175,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.514871870155622,0.48763202745612244,0.49525918341198233,0.4268497929643921,2,58
175,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.48999827624132125,0.4924478470267603,0.4917619672068374,0.4309602037288275,1,59
175,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.4458985508179938,0.4808430376262564,0.4710585813199429,0.3983520755248409,0,60
176,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5559243615728447,0.5355745986234047,0.5412725322492479,0.5800381688204438,59,1
176,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.538051738897544,0.5373938586703408,0.5375780651339578,0.5798004642733539,57,2
176,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5227289020714209,0.5344813669783013,0.5311906768043748,0.5716603343359543,56,3
176,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4750422429079667,0.5021964920833323,0.49459330231422993,0.5674858572388171,56,4
176,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5560117455022641,0.5275245956561412,0.5355009976130556,0.5641257482097917,56,5
176,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5053010272789,0.4886736602599429,0.4933293230252509,0.5524969922689382,54,6
176,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5563719632067147,0.526668745140797,0.534985646199254,0.5507719449298143,54,7
176,Michigan,22,15,3,14,4,1,4,9,2,4,2,0,0.5875,0.5837837837837837,0.5477611350651128,0.5334219915542759,0.5374369517373103,0.5490236597489286,52,8
176,Providence,25,12,4,14,3,0,6,6,4,5,3,0,0.6585365853658537,0.6649484536082474,0.5041162211425471,0.5048014469866478,0.5046095837502995,0.5446943012147865,51,9
176,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.48486055246954596,0.49864297033804517,0.4947838933348654,0.5363884664492364,50,10
176,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5423380467200956,0.5283176032659634,0.5322433274331204,0.533797880190225,49,11
176,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5603936851832005,0.5328197803983868,0.5405404737381347,0.5361524817403827,48,12
176,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.503354783905806,0.4933333621077138,0.4961393602111796,0.5317903840327303,47,13
176,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5139923938008096,0.5330462913409107,0.5277112000296824,0.5310926783727773,46,14
176,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.536772732866158,0.4984100330072235,0.5091515889677252,0.529646942957321,45,15
176,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5230664343750405,0.530599977045254,0.5229499827839406,44,16
176,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.46167097939577617,0.49270395758722774,0.48401472369362125,0.521761042770216,41,17
176,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5077979131594976,0.49264734803246246,0.49688950626803235,0.5165218783043762,41,18
176,Boston College,20,16,3,11,5,2,9,7,0,0,4,1,0.5512820512820513,0.5471204188481675,0.5330589182428692,0.5027955722819372,0.5112693091509982,0.5202320865752905,40,19
176,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.4602887490845055,0.48672496202298793,0.47932282240021284,0.5155694648664579,40,20
176,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4668166233771881,0.4899017737901629,0.48343793167453,0.5154249834093628,40,21
176,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48229395241168843,0.4973621595289684,0.49314306153612997,0.5149350163593513,37,22
176,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4642632706763161,0.48495650359761516,0.4791623983796514,0.5105081624211022,37,23
176,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.49656877649752806,0.5317936634599072,0.5219306951104411,0.5115597531764062,36,24
176,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.4953653353505269,0.48447502136981874,0.487524309284417,0.5085003748204556,36,25
176,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5307602981978071,0.5320054374059182,0.5078276074662034,34,26
176,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5460276545727346,0.5284681032807192,0.5333847776424835,0.5052298400624637,34,27
176,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.4659523974433539,0.5101895875968367,0.49780317435386157,0.5049313281338172,32,28
176,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5033483792145932,0.4933295728017033,0.49613483859731244,0.5018479643910223,31,29
176,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5817169676097624,0.5214014411198313,0.538289788537012,0.5014827045312507,31,30
176,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4835238612297277,0.48594166603397115,0.48526468068878303,0.4941568438499206,29,31
176,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.45697193982838663,0.49752532069077043,0.4861703740493029,0.49094357001066147,28,32
176,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5514171182497465,0.5285102021683481,0.5349241386711396,0.4898558947010292,27,33
176,Quinnipiac,16,20,4,6,9,1,10,11,3,0,0,0,0.45,0.4702970297029703,0.5121281449008767,0.49001691269240116,0.4962080577107743,0.48973030070882334,26,34
176,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4798234990959449,0.47737146857944207,0.47805803712406286,0.48962460892412824,25,35
176,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.4961992943417091,0.5028663213667105,0.5009995537997102,0.4879655744406917,24,36
176,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5012862726809595,0.49410200309123115,0.49611359857635506,0.48767659678172864,24,37
176,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46185449024299674,0.4946896523812561,0.48549580698254347,0.4849827823892255,21,38
176,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.47038006237888075,0.4957449732412576,0.4886427981997921,0.48701781293555835,20,39
176,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.4710138381343498,0.4809296897794428,0.4781532513188167,0.48361493848911263,19,40
176,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.4576073542591639,0.49993483659764754,0.4880831415428721,0.4824416665019817,18,41
176,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5134084349176359,0.4989837284475123,0.5030226462591468,0.47558159143593326,18,42
176,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.49235102142773834,0.47937946503336903,0.4830115008237924,0.48048522660306603,17,43
176,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.4807184143116485,0.48004027049793563,0.48023015076577524,0.4717317528592777,16,44
176,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.4717881639391554,0.48008879194028714,0.4777646160999703,0.47096082471234035,16,45
176,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.45605692595972985,0.48232057076734225,0.4749667502212107,0.46894182567168846,16,46
176,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.4893504824788936,0.4781708297462259,0.4813011325113729,0.46793461227012756,14,47
176,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4738042523047568,0.4953440401861305,0.48931289957934593,0.46505097302705084,12,48
176,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48933099418255466,0.47833279697226483,0.481412292191146,0.4615617317061736,11,49
176,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5128864520261953,0.47699785435673625,0.48704666170418476,0.457614541732684,10,50
176,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.499528237356496,0.4964648080126974,0.497322568228961,0.454752932461029,9,51
176,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.47546404300473566,0.48161798567584035,0.47989488172793104,0.4542325385414573,8,52
176,New Hampshire,10,22,6,6,10,2,4,11,4,0,1,0,0.34210526315789475,0.34224598930481287,0.4844695302618185,0.4895010417296783,0.4880922185186775,0.4516306612152114,7,53
176,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.4867375677351999,0.47890149945702554,0.48109559857491435,0.4498047497786434,6,54
176,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.4912154665285792,0.4877367963477646,0.4887108239983927,0.4471252232619524,5,55
176,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.46341182718220697,0.4844374345884359,0.4785502645146918,0.44502380949712994,4,56
176,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.4564342703401008,0.4790063121313455,0.472686140429797,0.4412198076344864,3,57
176,Rensselaer,7,27,4,4,12,1,3,12,3,0,3,0,0.23684210526315788,0.2380952380952381,0.5150874342248298,0.48926632007613685,0.4964962320377708,0.43189598355213776,2,58
176,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.49075817027015345,0.49185408640909317,0.49154722989019006,0.43079915074134195,1,59
176,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.44694050152334724,0.48053448094918366,0.4711281667099495,0.39840426456734584,0,60
177,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5577178701726361,0.5350864680788396,0.5414232606651026,0.5801512151323348,59,1
177,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5297681026288331,0.5349578471565366,0.5335047186887797,0.5767454544394703,57,2
177,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5148395417068129,0.5320941407232088,0.527262852998618,0.5687144664816368,56,3
177,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4766947278012951,0.5022171095721903,0.4950708426763398,0.5678440125103994,56,4
177,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.5270445831777097,0.5354194237163042,0.5640645677872282,56,5
177,Minnesota State,30,10,1,16,5,1,14,4,0,0,1,0,0.7439024390243902,0.7352941176470588,0.5045157647737715,0.4901536840688009,0.4941750666661926,0.5544548294114092,54,6
177,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5561551022237445,0.5268509477695158,0.5350561110166998,0.5508247935428988,54,7
177,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5050397306597996,0.5053536814048837,0.5052657751962601,0.5434230156077214,52,8
177,Northeastern,24,11,5,14,4,2,8,5,3,2,2,0,0.6625,0.6580310880829016,0.49143912767487097,0.5030517849226793,0.49980024089329295,0.5393579526906951,51,9
177,Michigan,20,17,3,11,7,1,5,8,2,4,2,0,0.5375,0.5284974093264249,0.5581046564748452,0.5236758359552474,0.5333159057007347,0.5321112816071574,49,10
177,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5536887043402887,0.5299706895036242,0.5366117336578903,0.5332059266801993,48,11
177,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5020543200731261,0.4933902246720643,0.4958161713843616,0.5315479924126167,48,12
177,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5391812321767757,0.5003185403189785,0.5112000940391617,0.5311833217608984,47,13
177,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5368435412255901,0.5250614506893521,0.5283604360394987,0.5308857116450086,47,14
177,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5131623111408301,0.5327494123860566,0.5272650240373932,0.5307580463785604,45,15
177,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5230137788007049,0.5305620650317324,0.5229215487737993,43,16
177,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5317823204820699,0.5027709892918509,0.5108941620251123,0.5259301843603643,42,17
177,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4603682824680793,0.4923261716161861,0.4833779626547162,0.5212834719910371,41,18
177,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5074700766070213,0.4929024727304134,0.49698140181586353,0.5165907999652497,41,19
177,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.46114200960627433,0.48687326595875924,0.4796685141800634,0.5158287337013459,40,20
177,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.46750223603518226,0.4889755021704471,0.4829629876525729,0.5150687753928951,39,21
177,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48205027708499926,0.4977128992341778,0.49332736503240776,0.5150732439815597,38,22
177,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4646468360598815,0.4860892942358072,0.4800854059465481,0.5112004180962746,37,23
177,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5320152149548226,0.522396927051497,0.5119094271321982,36,24
177,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49521698512192386,0.4837065694281409,0.4869294858224001,0.508054257223943,36,25
177,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5303777633230656,0.5317300122961044,0.507621038633843,34,26
177,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.46957138273781895,0.510784751518221,0.4992450082597084,0.5060127035632024,33,27
177,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5383793551033927,0.5261608140943635,0.5295820055768917,0.5023777610132699,33,28
177,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5059390659325285,0.49323036345989735,0.4967888001522341,0.5023384355572136,31,29
177,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810836697109544,0.5221914018805032,0.5386812368730296,0.5017762907832638,31,30
177,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5091119666355001,0.4892866194923241,0.4948377166924134,0.4935509679316812,29,31
177,Bemidji State,16,15,8,8,9,4,8,6,4,0,0,0,0.5128205128205128,0.5050505050505051,0.48559638973541164,0.4874912511174021,0.4869606899304447,0.49148314371045987,28,32
177,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.45630801691010486,0.49775208083919564,0.4861477429390502,0.4909265966779719,27,33
177,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4803693374796212,0.4780682498884523,0.4787125544139796,0.49011549689156575,26,34
177,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.49937681024174824,0.503838263021595,0.5025890562432378,0.4891577012733375,25,35
177,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5039628624693041,0.495356902624496,0.4977665713810423,0.48891632638524407,25,36
177,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5437759222364574,0.5250024298181419,0.5302590076952702,0.48635704646912714,22,37
177,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4709531952593444,0.49623749941917933,0.4891578942544256,0.48740413497653345,21,38
177,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46556100363724723,0.4944242434851887,0.4863425363277651,0.4856178293981417,21,39
177,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.4725498461920971,0.48134245588979624,0.47888052517444046,0.48416039388083043,19,40
177,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.46026780356741925,0.501409782550601,0.4898900284353101,0.4837968316713102,18,41
177,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5162490951877671,0.5003556912742053,0.5048058443700026,0.476918990019075,18,42
177,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.493184442211898,0.4795064458036531,0.48333628479796165,0.480728814583693,17,43
177,RIT,16,21,2,6,13,1,10,8,1,0,0,0,0.4358974358974359,0.4362745098039215,0.4915576165183478,0.48316071123497145,0.48551184471431685,0.473202510986718,17,44
177,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.48095580164581014,0.4808772949146678,0.4808992767993876,0.472233597384487,15,45
177,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.47200974608670637,0.48144466152748955,0.4788028852040702,0.47173952654041534,15,46
177,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4571198010110442,0.48339568307379405,0.4760384360962241,0.46974559007794847,15,47
177,Sacred Heart,14,23,4,3,10,3,10,13,1,1,0,0,0.3902439024390244,0.4114832535885168,0.49187973892032366,0.4829673094393084,0.48546278969399265,0.4669679056676237,12,48
