"Day","Blank","Date","Time","Away","AwayScore","at","Home","HomeScore","OT","Notes","GameType","Box","Recap","TV"
"Fri.",NA,"12/2/2016","8:00 CT","(10) Ohio State",3,"@","(11) Minnesota",5,"","","B10","Box","","BTN"
"Fri.",NA,"12/2/2016","7:00 ET","Dartmouth",2,"@","Clarkson",4,"","","EC","Box","",""
"Fri.",NA,"12/2/2016","7:00 ET","(18) Union",7,"@","Princeton",3,"","","EC","Box","",""
"Fri.",NA,"12/2/2016","7:00 ET","Rensselaer",1,"@","(5) Quinnipiac",4,"","","EC","Box","",""
"Fri.",NA,"12/2/2016","7:00 ET","(8) Harvard",4,"@","(19) St. Lawrence",2,"","","EC","Box","Recap",""
"Fri.",NA,"12/2/2016","7:05 ET","(6) Boston University",2,"@","Providence",1,"","","HE","Box","",""
"Fri.",NA,"12/2/2016","6:00 ET","(12) Notre Dame",4,"@","Massachusetts",5,"","","HE","Box","","ASN, NESN"
"Fri.",NA,"12/2/2016","7:15 ET","Connecticut",3,"@","(4) Massachusetts-Lowell",2,"","","HE","Box","",""
"Fri.",NA,"12/2/2016","7:00 ET","Maine",1,"@","New Hampshire",5,"","","HE","Box","Recap",""
"Fri.",NA,"12/2/2016","7:37 MT","(2) Denver",3,"@","Colorado College",1,"","","NT","Box","Recap",""
"Fri.",NA,"12/2/2016","7:05 ET","(17) St. Cloud State",3,"@","(16) Western Michigan",0,"","","NT","Box","",""
"Fri.",NA,"12/2/2016","7:37 ET","Bowling Green",2,"@","Lake Superior",4,"","","WC","Box","",""
"Fri.",NA,"12/2/2016","7:07 CT","Alaska",3,"@","(15) Minnesota State",7,"","","WC","Box","","CharMank"
"Fri.",NA,"12/2/2016","7:07 ET","(13) Bemidji State",3,"@","Michigan Tech",1,"","","WC","Box","Recap",""
"Fri.",NA,"12/2/2016","7:07 AT","Northern Michigan",3,"@","Alaska-Anchorage",5,"","","WC","Box","",""
"Fri.",NA,"12/2/2016","7:05 MT","Colgate",4,"@","Arizona State",5,"","","NC","Box","",""
"Fri.",NA,"12/2/2016","7:00 ET","Miami",3,"@","Cornell",4,"","","NC","Box","",""
"Fri.",NA,"12/2/2016","7:37 CT","Nebraska-Omaha",3,"@","Wisconsin",3,"OT","","NC","Box","Recap","ASN"
"Sat.",NA,"12/3/2016","7:35 ET","Bentley",3,"@","Canisius",3,"OT","","AH","Box","",""
"Sat.",NA,"12/3/2016","7:05 ET","Air Force",2,"@","Holy Cross",3,"","","AH","Box","Recap",""
"Sat.",NA,"12/3/2016","7:05 ET","RIT",6,"@","Niagara",2,"","","AH","Box","",""
"Sat.",NA,"12/3/2016","5:05 ET","Sacred Heart",1,"@","Robert Morris",2,"","","AH","Box","",""
"Sat.",NA,"12/3/2016","7:00 CT","(10) Ohio State",8,"@","(11) Minnesota",3,"","","B10","Box","Recap","FSN+"
"Sat.",NA,"12/3/2016","7:00 ET","(8) Harvard",7,"@","Clarkson",3,"","","EC","Box","",""
"Sat.",NA,"12/3/2016","7:00 ET","Rensselaer",5,"@","Princeton",6,"OT","","EC","Box","",""
"Sat.",NA,"12/3/2016","7:00 ET","(18) Union",5,"@","(5) Quinnipiac",2,"","","EC","Box","","SNY"
"Sat.",NA,"12/3/2016","7:00 ET","Dartmouth",1,"@","(19) St. Lawrence",5,"","","EC","Box","Recap",""
"Sat.",NA,"12/3/2016","7:05 ET","Providence",2,"@","(6) Boston University",2,"OT","","HE","Box","",""
"Sat.",NA,"12/3/2016","7:30 ET","New Hampshire",4,"@","Maine",3,"","","HE","Box","Recap",""
"Sat.",NA,"12/3/2016","3:35 ET","(4) Massachusetts-Lowell",2,"@","Connecticut",2,"OT","","HE","Box","",""
"Sat.",NA,"12/3/2016","7:00 ET","(12) Notre Dame",3,"@","Massachusetts",0,"","","HE","Box","",""
"Sat.",NA,"12/3/2016","7:05 MT","Colorado College",1,"@","(2) Denver",3,"","","NT","Box","",""
"Sat.",NA,"12/3/2016","7:05 ET","(17) St. Cloud State",5,"@","(16) Western Michigan",5,"OT","Western Michigan wins shootout, 1-0","NT","Box","",""
"Sat.",NA,"12/3/2016","7:07 ET","Bowling Green",5,"@","Lake Superior",2,"","","WC","Box","",""
"Sat.",NA,"12/3/2016","7:07 CT","Alaska",5,"@","(15) Minnesota State",5,"OT","","WC","Box","","CharMank"
"Sat.",NA,"12/3/2016","7:07 ET","(13) Bemidji State",1,"@","Michigan Tech",2,"","","WC","Box","Recap",""
"Sat.",NA,"12/3/2016","7:07 AT","Northern Michigan",4,"@","Alaska-Anchorage",1,"","","WC","Box","",""
"Sat.",NA,"12/3/2016","7:07 CT","Ferris State",3,"@","Alabama-Huntsville",5,"","","WC","Box","",""
"Sat.",NA,"12/3/2016","7:05 ET","Brown",3,"@","Army West Point",1,"","","NC","Box","",""
"Sat.",NA,"12/3/2016","7:05 MT","Colgate",3,"@","Arizona State",2,"","","NC","Box","",""
"Sat.",NA,"12/3/2016","7:00 ET","Miami",1,"@","Cornell",2,"","","NC","Box","",""
"Sat.",NA,"12/3/2016","7:30 ET","(3) Boston College",3,"vs.","(9) North Dakota",4,"","","NC","Box","","CBS"
"Sat.",NA,"12/3/2016","8:07 CT","Nebraska-Omaha",7,"@","Wisconsin",4,"","","NC","Box","","Wis"
"Sun.",NA,"12/4/2016","3:07 CT","Ferris State",3,"@","Alabama-Huntsville",1,"","","WC","Box","",""
"Sun.",NA,"12/4/2016","3:05 ET","USA Under-18 Team",1,"@","Michigan State",5,"","","EX","Box","",""
"Tue.",NA,"12/6/2016","7:00 ET","Northeastern",3,"@","(4) Boston College",5,"","","HE","Box","",""
"Fri.",NA,"12/9/2016","7:05 MT","Niagara",1,"@","Air Force",2,"","","AH","Box","",""
"Fri.",NA,"12/9/2016","7:05 ET","Holy Cross",2,"@","Army West Point",4,"","","AH","Box","",""
"Fri.",NA,"12/9/2016","7:05 ET","Robert Morris",3,"@","Bentley",4,"","","AH","Box","Recap",""
"Fri.",NA,"12/9/2016","7:05 ET","Mercyhurst",5,"@","Sacred Heart",3,"","","AH","Box","",""
"Fri.",NA,"12/9/2016","6:35 ET","(11) Minnesota",4,"@","Michigan State",2,"","","B10","Box","Recap","BTN"
"Fri.",NA,"12/9/2016","7:35 ET","Wisconsin",7,"@","Michigan",4,"","","B10","Box","","ESPNews"
"Fri.",NA,"12/9/2016","7:00 ET","(15) Union",3,"@","Brown",1,"","","EC","Box","",""
"Fri.",NA,"12/9/2016","7:00 ET","(7) Quinnipiac",3,"@","Princeton",5,"","","EC","Box","",""
"Fri.",NA,"12/9/2016","7:00 ET","Clarkson",1,"@","(19) St. Lawrence",3,"","","EC","Box","Recap",""
"Fri.",NA,"12/9/2016","7:00 ET","Rensselaer",3,"@","Yale",7,"","","EC","Box","",""
"Fri.",NA,"12/9/2016","6:30 ET","Massachusetts",1,"@","Connecticut",3,"","","HE","Box","","ASN, NESN"
"Fri.",NA,"12/9/2016","7:15 ET","Merrimack",1,"@","(9) Massachusetts-Lowell",4,"","","HE","Box","Recap",""
"Fri.",NA,"12/9/2016","7:05 ET","(5) Boston University",2,"@","(12) Vermont",4,"","","HE","Box","",""
"Fri.",NA,"12/9/2016","7:05 MT","(1) Minnesota-Duluth",3,"@","(2) Denver",4,"","","NT","Box","Recap","ASN"
"Fri.",NA,"12/9/2016","7:35 ET","Colorado College",1,"@","Miami",1,"OT","Miami wins shootout, 1-0","NT","Box","",""
"Fri.",NA,"12/9/2016","7:37 CT","(20) Nebraska-Omaha",3,"@","(17) St. Cloud State",1,"","","NT","Box","",""
"Fri.",NA,"12/9/2016","7:37 CT","(18) Western Michigan",1,"@","(8) North Dakota",5,"","","NT","Box","","MidcoSN"
"Fri.",NA,"12/9/2016","7:07 ET","Michigan Tech",3,"@","Bowling Green",1,"","","WC","Box","Recap",""
"Fri.",NA,"12/9/2016","7:07 CT","Lake Superior",1,"@","(13) Bemidji State",1,"OT","","WC","Box","","LPTV"
"Fri.",NA,"12/9/2016","7:07 ET","(16) Minnesota State",0,"@","Ferris State",3,"","","WC","Box","",""
"Fri.",NA,"12/9/2016","7:07 ET","Alabama-Huntsville",4,"@","Northern Michigan",1,"","","WC","Box","",""
"Fri.",NA,"12/9/2016","7:07 AT","Alaska-Anchorage",3,"@","Alaska",2,"","Governor's Cup","WC","Box","",""
"Fri.",NA,"12/9/2016","7:00 ET","American International",3,"@","Maine",5,"","","NC","Box","",""
"Fri.",NA,"12/9/2016","7:05 ET","Providence",5,"@","RIT",1,"","","NC","Box","","TWCS"
"Sat.",NA,"12/10/2016","5:05 MT","Niagara",0,"@","Air Force",4,"","","AH","Box","Recap",""
"Sat.",NA,"12/10/2016","4:05 ET","Robert Morris",4,"@","Bentley",1,"","","AH","Box","",""
"Sat.",NA,"12/10/2016","7:05 ET","Army West Point",8,"@","Holy Cross",1,"","","AH","Box","",""
"Sat.",NA,"12/10/2016","7:35 ET","Mercyhurst",2,"@","Sacred Heart",3,"","","AH","Box","",""
"Sat.",NA,"12/10/2016","8:05 ET","(11) Minnesota",4,"@","Michigan State",2,"","","B10","Box","","BTN"
"Sat.",NA,"12/10/2016","7:35 ET","Wisconsin",1,"@","Michigan",4,"","","B10","Box","Recap",""
"Sat.",NA,"12/10/2016","4:00 ET","Rensselaer",3,"@","Brown",6,"","","EC","Box","",""
"Sat.",NA,"12/10/2016","4:00 ET","Princeton",4,"@","(7) Quinnipiac",1,"","","EC","Box","Recap",""
"Sat.",NA,"12/10/2016","7:00 ET","(15) Union",5,"@","Yale",3,"","","EC","Box","",""
"Sat.",NA,"12/10/2016","7:05 ET","(9) Massachusetts-Lowell",5,"@","Merrimack",1,"","","HE","Box","",""
"Sat.",NA,"12/10/2016","7:05 ET","(4) Boston College",2,"@","(14) Notre Dame",3,"","","HE","Box","Recap","NBCSN"
"Sat.",NA,"12/10/2016","7:05 ET","(5) Boston University",4,"@","(12) Vermont",0,"","","HE","Box","",""
"Sat.",NA,"12/10/2016","7:05 MT","(1) Minnesota-Duluth",3,"@","(2) Denver",1,"","","NT","Box","Recap",""
"Sat.",NA,"12/10/2016","7:05 ET","Colorado College",2,"@","Miami",3,"OT","","NT","Box","",""
"Sat.",NA,"12/10/2016","7:07 CT","(20) Nebraska-Omaha",2,"@","(17) St. Cloud State",4,"","","NT","Box","",""
"Sat.",NA,"12/10/2016","7:07 CT","(18) Western Michigan",3,"@","(8) North Dakota",1,"","","NT","Box","","MidcoSN, FCS"
"Sat.",NA,"12/10/2016","7:07 ET","Michigan Tech",2,"@","Bowling Green",1,"","","WC","Box","Recap",""
"Sat.",NA,"12/10/2016","7:07 CT","Lake Superior",2,"@","(13) Bemidji State",3,"","","WC","Box","","LPTV"
"Sat.",NA,"12/10/2016","7:07 ET","(16) Minnesota State",3,"@","Ferris State",2,"","","WC","Box","",""
"Sat.",NA,"12/10/2016","7:07 ET","Alabama-Huntsville",3,"@","Northern Michigan",1,"","","WC","Box","",""
"Sat.",NA,"12/10/2016","7:07 AT","Alaska-Anchorage",1,"@","Alaska",3,"","Governor's Cup","WC","Box","",""
"Sat.",NA,"12/10/2016","7:05 ET","New Hampshire",1,"@","Dartmouth",5,"","","NC","Box","",""
"Sat.",NA,"12/10/2016","5:30 ET","American International",2,"@","Maine",7,"","","NC","Box","",""
"Sat.",NA,"12/10/2016","7:05 ET","Providence",3,"@","RIT",1,"","","NC","Box","","TWCS"
"Tue.",NA,"12/13/2016","7:05 ET","Arizona State",3,"@","American International",2,"","","NC","Box","",""
"Tue.",NA,"12/13/2016","7:05 ET","Yale",2,"@","(6) Boston University",5,"","","NC","Box","",""
"Tue.",NA,"12/13/2016","7:00 ET","Massachusetts",3,"@","Princeton",4,"","","NC","Box","",""
"Fri.",NA,"12/16/2016","7:07 AT","Bowling Green",2,"@","Alaska",3,"","","WC","Box","",""
"Fri.",NA,"12/16/2016","7:00 ET","(19) Minnesota State",1,"@","Princeton",6,"","","NC","Box","Recap",""
"Fri.",NA,"12/16/2016","7:00 ET","Arizona State",4,"@","Massachusetts",1,"","","NC","Box","",""
"Fri.",NA,"12/16/2016","7:07 CT","(15) Bemidji State",1,"@","(1) Minnesota-Duluth",1,"OT","","NC","Box","",""
"Sat.",NA,"12/17/2016","7:05 ET","Mercyhurst",4,"@","Robert Morris",3,"OT","","AH","Box","Recap",""
"Sat.",NA,"12/17/2016","7:07 AT","Bowling Green",6,"@","Alaska",3,"","","WC","Box","",""
"Sat.",NA,"12/17/2016","7:07 CT","(1) Minnesota-Duluth",2,"@","(15) Bemidji State",1,"","","NC","Box","","LPTV"
"Sat.",NA,"12/17/2016","7:00 ET","(19) Minnesota State",5,"@","Princeton",4,"","","NC","Box","",""
"Sat.",NA,"12/17/2016","7:00 ET","Arizona State",4,"@","Massachusetts",1,"","","NC","Box","",""
"Sat.",NA,"12/17/2016","7:05 ET","(13) Union",7,"@","(11) Vermont",3,"","","NC","Box","",""
"Sun.",NA,"12/18/2016","4:05 ET","Robert Morris",2,"@","Mercyhurst",2,"OT","","AH","Box","",""
"Sun.",NA,"12/18/2016","3:05 ET","Northeastern",6,"@","Michigan State",2,"","","NC","Box","",""
"Sun.",NA,"12/18/2016","4:00 ET","(13) Union",2,"@","(11) Vermont",1,"","","NC","Box","",""
"Tue.",NA,"12/27/2016","7:05 ET","USA National University Team",1,"@","Holy Cross",10,"","","EX","Box","",""
"Wed.",NA,"12/28/2016","4:00 ET","Northern Michigan",2,"vs.","Cornell",5,"","Florida College Classic","NC","Box","Recap",""
"Wed.",NA,"12/28/2016","7:30 ET","Colorado College",3,"vs.","Merrimack",0,"","Florida College Classic","NC","Box","",""
"Wed.",NA,"12/28/2016","7:00 ET","Ottawa",1,"@","Yale",7,"","","EX","Box","",""
"Thu.",NA,"12/29/2016","7:30 ET","Colorado College",2,"vs.","Cornell",1,"OT","Florida College Classic","NC","Box","Recap",""
"Thu.",NA,"12/29/2016","4:00 ET","Northern Michigan",2,"vs.","Merrimack",4,"","Florida College Classic","NC","Box","",""
"Thu.",NA,"12/29/2016","7:00 ET","(16) Western Michigan",4,"vs.","Michigan State",1,"","Great Lakes Invitational","NC","Box","Recap","FSD"
"Thu.",NA,"12/29/2016","3:30 ET","Michigan",0,"vs.","Michigan Tech",2,"","Great Lakes Invitational","NC","Box","","FSD"
"Thu.",NA,"12/29/2016","4:30 ET","(6) Boston College",1,"vs.","(14) Quinnipiac",3,"","Three Rivers Classic","NC","Box","Recap",""
"Thu.",NA,"12/29/2016","7:30 ET","Ferris State",0,"vs.","Robert Morris",1,"","Three Rivers Classic","NC","Box","",""
"Fri.",NA,"12/30/2016","4:05 ET","Canisius",3,"@","Holy Cross",0,"","","AH","Box","",""
"Fri.",NA,"12/30/2016","3:05 ET","Air Force",3,"@","Sacred Heart",1,"","","AH","Box","",""
"Fri.",NA,"12/30/2016","7:00 ET","Rensselaer",1,"@","(4) Harvard",5,"","","EC","Box","","NESN"
"Fri.",NA,"12/30/2016","1:37 AT","(15) Bemidji State",1,"@","Alaska-Anchorage",4,"","","WC","Box","",""
"Fri.",NA,"12/30/2016","5:07 ET","RIT",0,"@","Bowling Green",3,"","","NC","Box","",""
"Fri.",NA,"12/30/2016","7:00 ET","Clarkson",2,"@","Northeastern",8,"","","NC","Box","",""
"Fri.",NA,"12/30/2016","7:05 ET","(2) Denver",2,"@","Providence",2,"OT","","NC","Box","Recap",""
"Fri.",NA,"12/30/2016","7:00 ET","Maine",4,"@","New Hampshire",6,"","","NC","Box","",""
"Fri.",NA,"12/30/2016","7:07 CT","Lake Superior",1,"@","(20) Nebraska-Omaha",4,"","","NC","Box","",""
"Fri.",NA,"12/30/2016","7:05 ET","Bentley",1,"@","(13) Vermont",7,"","","NC","Box","",""
"Fri.",NA,"12/30/2016","4:00 CT","Alabama-Huntsville",1,"vs.","Massachusetts",2,"OT","Mariucci Classic","NC","Box","",""
"Fri.",NA,"12/30/2016","7:00 CT","Mercyhurst",1,"@","(11) Minnesota",5,"","Mariucci Classic","NC","Box","Recap","FSN+"
"Fri.",NA,"12/30/2016","3:30 ET","Michigan",5,"vs.","Michigan State",4,"OT","Great Lakes Invitational","NC","Box","","FSD"
"Fri.",NA,"12/30/2016","7:00 ET","(16) Western Michigan",1,"vs.","Michigan Tech",0,"OT","Great Lakes Invitational","NC","Box","Recap","FSD"
"Fri.",NA,"12/30/2016","7:05 ET","Army West Point",2,"@","Dartmouth",2,"OT","Ledyard Bank Classic","NC","Box","Recap",""
"Fri.",NA,"12/30/2016","4:05 ET","Colgate",2,"vs.","(7) Massachusetts-Lowell",3,"","Ledyard Bank Classic","NC","Box","",""
"Fri.",NA,"12/30/2016","4:30 ET","(6) Boston College",1,"vs.","Ferris State",1,"OT","Three Rivers Classic","NC","Box","",""
"Fri.",NA,"12/30/2016","7:30 ET","(14) Quinnipiac",2,"vs.","Robert Morris",5,"","Three Rivers Classic","NC","Box","Recap",""
"Fri.",NA,"12/30/2016","7:00 MT","Brown",8,"@","Arizona State",8,"OT","Desert Hockey Classic","NC","Box","Recap",""
"Fri.",NA,"12/30/2016","4:00 MT","(18) St. Cloud State",3,"vs.","Connecticut",4,"","Desert Hockey Classic","NC","Box","",""
"Sat.",NA,"12/31/2016","4:05 ET","Canisius",0,"@","Holy Cross",3,"","","AH","Box","",""
"Sat.",NA,"12/31/2016","3:05 ET","Air Force",3,"@","Sacred Heart",2,"","","AH","Box","",""
"Sat.",NA,"12/31/2016","1:37 AT","(15) Bemidji State",1,"@","Alaska-Anchorage",0,"","","WC","Box","",""
"Sat.",NA,"12/31/2016","4:05 ET","Alaska",0,"@","(12) Notre Dame",5,"","","NC","Box","",""
"Sat.",NA,"12/31/2016","4:05 ET","Miami",6,"@","(9) Ohio State",3,"","","NC","Box","",""
"Sat.",NA,"12/31/2016","5:05 ET","(2) Denver",1,"@","Providence",3,"","","NC","Box","",""
"Sat.",NA,"12/31/2016","4:00 ET","(8) North Dakota",3,"@","(10) Union",1,"","","NC","Box","Recap",""
"Sat.",NA,"12/31/2016","4:07 CT","Lake Superior",3,"@","(20) Nebraska-Omaha",5,"","","NC","Box","",""
"Sat.",NA,"12/31/2016","4:00 ET","Bentley",1,"@","(13) Vermont",3,"","","NC","Box","",""
"Sat.",NA,"12/31/2016","4:00 CT","Alabama-Huntsville",2,"vs.","Mercyhurst",3,"OT","Mariucci Classic","NC","Box","",""
"Sat.",NA,"12/31/2016","7:00 CT","Massachusetts",1,"@","(11) Minnesota",4,"","Mariucci Classic","NC","Box","Recap",""
"Sat.",NA,"12/31/2016","4:05 ET","Colgate",1,"vs.","Army West Point",4,"","Ledyard Bank Classic","NC","Box","",""
"Sat.",NA,"12/31/2016","7:05 ET","(7) Massachusetts-Lowell",7,"@","Dartmouth",4,"","Ledyard Bank Classic","NC","Box","Recap",""
"Sat.",NA,"12/31/2016","7:00 MT","(18) St. Cloud State",4,"@","Arizona State",2,"","Desert Hockey Classic","NC","Box","",""
"Sat.",NA,"12/31/2016","4:00 MT","Brown",1,"vs.","Connecticut",4,"","Desert Hockey Classic","NC","Box","Recap",""
"Sun.",NA,"1/1/2017","2:05 ET","Alaska",0,"@","(12) Notre Dame",4,"","","NC","Box","",""
"Tue.",NA,"1/3/2017","7:00 ET","(6) Massachusetts-Lowell",5,"@","Rensselaer",1,"","","NC","Box","",""
"Tue.",NA,"1/3/2017","7:00 ET","American International",3,"@","Massachusetts",0,"","","NC","Box","",""
"Tue.",NA,"1/3/2017","7:05 ET","(16) St. Lawrence",3,"@","(13) Vermont",4,"","","NC","Box","",""
"Tue.",NA,"1/3/2017","7:00 ET","Northeastern",4,"@","Yale",5,"","","NC","Box","",""
"Thu.",NA,"1/5/2017","7:30 ET","Army West Point",1,"vs.","Bentley",3,"","","AH","Box","",""
"Thu.",NA,"1/5/2017","7:07 ET","(17) Bemidji State",2,"@","Bowling Green",1,"","","WC","Box","",""
"Thu.",NA,"1/5/2017","7:05 ET","(10) Union",4,"@","(5) Boston University",5,"OT","","NC","Box","",""
"Fri.",NA,"1/6/2017","7:05 ET","Army West Point",5,"@","Bentley",5,"OT","","AH","Box","",""
"Fri.",NA,"1/6/2017","7:05 ET","Niagara",1,"@","Holy Cross",3,"","","AH","Box","",""
"Fri.",NA,"1/6/2017","7:05 ET","Air Force",3,"@","Mercyhurst",1,"","","AH","Box","",""
"Fri.",NA,"1/6/2017","7:05 ET","Sacred Heart",1,"@","RIT",3,"","","AH","Box","Recap","TWCS"
"Fri.",NA,"1/6/2017","7:05 ET","American International",0,"@","Robert Morris",3,"","","AH","Box","",""
"Fri.",NA,"1/6/2017","7:05 ET","(2) Penn State",0,"@","(11) Ohio State",3,"","","B10","Box","",""
"Fri.",NA,"1/6/2017","8:07 CT","Michigan State",1,"@","Wisconsin",5,"","","B10","Box","Recap","BTN"
"Fri.",NA,"1/6/2017","7:05 ET","Princeton",0,"@","Dartmouth",5,"","","EC","Box","",""
"Fri.",NA,"1/6/2017","7:00 ET","(15) Quinnipiac",2,"@","(4) Harvard",5,"","","EC","Box","Recap",""
"Fri.",NA,"1/6/2017","6:00 ET","(6) Massachusetts-Lowell",2,"@","New Hampshire",1,"","","HE","Box","Recap","ASN, NESN"
"Fri.",NA,"1/6/2017","7:35 ET","(20) St. Cloud State",2,"@","Miami",3,"OT","","NT","Box","",""
"Fri.",NA,"1/6/2017","7:37 CT","Colorado College",2,"@","(1) Minnesota-Duluth",2,"OT","UMD scores in 3x3 OT","NT","Box","","CBS"
"Fri.",NA,"1/6/2017","7:07 CT","(7) North Dakota",9,"@","(18) Nebraska-Omaha",1,"","","NT","Box","Recap","NET"
"Fri.",NA,"1/6/2017","8:37 ET","(17) Bemidji State",2,"@","Bowling Green",4,"","","WC","Box","Recap","ASN"
"Fri.",NA,"1/6/2017","7:37 ET","Northern Michigan",2,"@","Lake Superior",3,"","","WC","Box","",""
"Fri.",NA,"1/6/2017","7:07 AT","Ferris State",1,"@","Alaska-Anchorage",4,"","","WC","Box","",""
"Fri.",NA,"1/6/2017","7:07 CT","(19) Minnesota State",3,"@","Alabama-Huntsville",0,"","","WC","Box","",""
"Fri.",NA,"1/6/2017","7:35 ET","(16) St. Lawrence",3,"@","Canisius",3,"OT","","NC","Box","",""
"Fri.",NA,"1/6/2017","7:35 MT","Arizona State",1,"@","(3) Denver",5,"","","NC","Box","","Altitude"
"Fri.",NA,"1/6/2017","7:35 ET","Michigan Tech",1,"@","(12) Notre Dame",3,"","","NC","Box","","NBCSN"
