"Team","Wins","Losses","Ties","HomeWins","HomeLosses","HomeTies","AwayWins","AwayLosses","AwayTies","NeutralWins","NeutralLosses","NeutralTies","Pct","AdjPct","OppWinPct","OppOppWinPct","SOS","RPI"
"Boston College",13,11,5,5,6,3,7,5,1,1,0,1,0.53448275862069,0.530405405405405,0.539429177220759,0.508816981422047,0.517388396245687,0.520642648535616
"Air Force",19,12,5,8,5,4,11,7,1,0,0,0,0.597222222222222,0.602209944751381,0.463766252061719,0.502470676035459,0.491633437322812,0.519277564179954
"New Hampshire",15,11,5,8,6,2,6,5,3,1,0,0,0.564516129032258,0.558441558441558,0.48094996421659,0.511885904844169,0.503223841468447,0.517028270711725
"Yale",14,10,4,7,6,2,7,3,2,0,1,0,0.571428571428571,0.559440559440559,0.488482924575815,0.507084316476389,0.501875926744228,0.516267084918311
"Michigan Tech",15,10,4,11,3,0,4,6,3,0,1,1,0.586206896551724,0.588888888888889,0.493320607497078,0.487238767687493,0.488941682834177,0.513928484347855
"Robert Morris",15,12,6,4,8,4,10,4,2,1,0,0,0.545454545454545,0.542857142857143,0.499701581411207,0.499136564744024,0.499294769410836,0.510185362772412
"Lake Superior",16,12,1,8,4,1,8,7,0,0,1,0,0.568965517241379,0.577464788732394,0.473722448326322,0.491240936896621,0.486335760096937,0.509118017255801
"Notre Dame",15,12,5,9,7,2,6,5,3,0,0,0,0.546875,0.534591194968553,0.488053821221046,0.505297462479926,0.50046924292744,0.508999730937718
"Connecticut",13,13,6,9,6,1,4,7,5,0,0,0,0.5,0.5,0.507932348694496,0.512996091456935,0.511578243483452,0.508683682612589
"Penn State",17,15,2,10,7,0,7,8,2,0,0,0,0.529411764705882,0.530120481927711,0.500058457865492,0.501200692605631,0.500880866878392,0.508190770640722
"Denver",16,12,2,7,8,1,9,4,1,0,0,0,0.566666666666667,0.557692307692308,0.482241867818791,0.494906054273772,0.491360082066377,0.50794313847286
"RIT",15,14,5,7,8,2,8,6,3,0,0,0,0.514705882352941,0.514450867052023,0.515689880101159,0.495414985452977,0.501091955954468,0.504431683728857
"Maine",14,15,0,10,4,0,4,10,0,0,1,0,0.482758620689655,0.481203007518797,0.500221861294314,0.516775640341957,0.512140582208617,0.504406188536162
"Merrimack",11,13,5,7,3,4,4,10,1,0,0,0,0.46551724137931,0.466666666666667,0.519612081138685,0.510754983751631,0.513234971020006,0.501592894931671
"Nebraska-Omaha",14,11,3,10,6,0,4,5,3,0,0,0,0.553571428571429,0.540740740740741,0.475935751491307,0.4890663341322,0.48538977099275,0.499227513429748
"Holy Cross",15,13,6,8,4,5,7,9,1,0,0,0,0.529411764705882,0.530487804878049,0.45047217308423,0.50332525516855,0.48852639218494,0.499016745358217
"Princeton",14,13,2,8,8,0,6,5,2,0,0,0,0.517241379310345,0.506849315068493,0.471824984877073,0.505822940372807,0.496303512834001,0.498939963392624
"Army",11,13,9,9,4,2,2,9,7,0,0,0,0.46969696969697,0.477124183006536,0.504815655504834,0.50264827910496,0.503255144496925,0.496722404124328
"Vermont",12,15,4,7,5,3,5,10,1,0,0,0,0.451612903225806,0.452702702702703,0.51273604770464,0.509450832714368,0.510370692911644,0.495953695359409
"Miami",15,15,0,10,6,0,5,9,0,0,0,0,0.5,0.492957746478873,0.499667477801281,0.489695452853605,0.492487619838954,0.492605151498934
"Ferris State",15,15,2,7,6,1,8,9,1,0,0,0,0.5,0.512658227848101,0.449790707710012,0.492903419349326,0.480831860090318,0.488788452029764
"North Dakota",14,16,2,6,11,2,8,5,0,0,0,0,0.46875,0.452380952380952,0.506905544851973,0.49341373693454,0.497191443151421,0.485988820458804
"Western Michigan",15,15,0,9,8,0,6,7,0,0,0,0,0.5,0.486486486486486,0.450657577220077,0.493367470152251,0.481408700131242,0.482678146720053
"American International",11,17,5,5,8,2,6,9,3,0,0,0,0.409090909090909,0.418181818181818,0.498964641507663,0.498168649176998,0.498391527029585,0.478339099817643
"St. Cloud State",11,15,4,5,7,4,6,8,0,0,0,0,0.433333333333333,0.426666666666667,0.515624622291289,0.487098325124047,0.495085688330875,0.477980932914823
"Alaska",8,11,7,3,4,5,5,7,2,0,0,0,0.442307692307692,0.449612403100775,0.483459715496879,0.48785407831628,0.486623656726848,0.47737084332033
"Dartmouth",10,16,2,7,6,1,3,10,1,0,0,0,0.392857142857143,0.386363636363636,0.522430252941006,0.500474910306124,0.506622406243891,0.476557713773827
"Niagara",10,17,7,5,7,4,5,10,3,0,0,0,0.397058823529412,0.401197604790419,0.509004464585096,0.497614573182544,0.500803742775259,0.475902208279049
"Bowling Green",10,13,3,7,6,1,3,7,2,0,0,0,0.442307692307692,0.432,0.497999723239723,0.484586950316118,0.488342526734727,0.474256895051045
"Michigan",12,19,1,6,11,0,6,7,1,0,1,0,0.390625,0.384146341463415,0.501897353338487,0.501236398238243,0.501421465666312,0.472102684615587
"Brown",9,17,3,5,9,1,4,8,2,0,0,0,0.362068965517241,0.358620689655172,0.52785955329474,0.502239697126886,0.509413256853885,0.471715115054207
"Northern Michigan",9,14,6,3,7,3,4,6,3,2,1,0,0.413793103448276,0.414965986394558,0.509452461119128,0.481393128261633,0.489249741461732,0.470678802694938
"Colgate",8,17,9,4,7,5,4,10,4,0,0,0,0.367647058823529,0.37125748502994,0.491484697023703,0.502567610301136,0.499464394583455,0.467412667195076
"Mercyhurst",10,19,5,6,8,2,4,11,3,0,0,0,0.367647058823529,0.36969696969697,0.50229909729729,0.494258892953405,0.496510150169693,0.464806855051512
"Sacred Heart",7,18,9,3,8,5,4,10,4,0,0,0,0.338235294117647,0.343195266272189,0.514763701865289,0.494001485513547,0.499814906092035,0.460659996137074
"Massachusetts",8,21,3,6,8,1,2,13,2,0,0,0,0.296875,0.291390728476821,0.5382448927993,0.504143983054685,0.513692237783177,0.458116860456588
"Colorado College",9,18,3,5,8,0,4,10,3,0,0,0,0.35,0.360544217687075,0.472644696377983,0.48764672825768,0.483446159331365,0.452720673920292
"Bemidji State",7,17,4,3,8,2,4,9,2,0,0,0,0.321428571428571,0.328571428571429,0.509504695817721,0.479452681364853,0.487867245411656,0.448043291201599
"Arizona State",6,18,4,2,7,1,4,10,2,0,1,1,0.285714285714286,0.305755395683453,0.485541645757464,0.491576001843191,0.489886382139188,0.443853635525254
"Rensselaer",6,24,3,4,11,1,1,12,2,1,1,0,0.227272727272727,0.217391304347826,0.535628342588612,0.501077995996749,0.510752093042471,0.43741189586881
"Michigan State",4,21,7,2,11,3,0,10,4,2,0,0,0.234375,0.226415094339623,0.522943388712307,0.491747964070894,0.50048268297049,0.431965785812773
"Union",24,7,4,10,4,1,12,3,3,2,0,0,0.742857142857143,0.747191011235955,0.481598447978364,0.503847439939379,0.497617722190294,0.56001104445171
"Ohio State",18,9,7,9,4,4,9,5,3,0,0,0,0.632352941176471,0.633136094674556,0.523327334369518,0.534236035007149,0.531181598828612,0.556670222790098
"Notre Dame",16,9,7,10,5,3,6,4,4,0,0,0,0.609375,0.598726114649682,0.560049989990148,0.529774220368204,0.538251435862348,0.553370105559182
"Penn State",16,9,9,12,1,4,4,8,5,0,0,0,0.602941176470588,0.612903225806452,0.542385164263416,0.528607161869093,0.532465002539504,0.552574558356241
"Minnesota",18,10,6,12,3,4,6,6,2,0,1,0,0.617647058823529,0.608695652173913,0.528191506616672,0.533953796972729,0.532340355673033,0.551429179798253
"Air Force",25,8,3,11,5,1,14,3,2,0,0,0,0.736111111111111,0.735135135135135,0.446865089184333,0.490182952647432,0.478053950877764,0.542324246942107
"New Hampshire",18,8,5,14,0,2,4,7,3,0,1,0,0.661290322580645,0.673913043478261,0.475438027577583,0.501531147424985,0.494225073867713,0.53914706627035
"Denver",20,10,0,10,6,0,10,4,0,0,0,0,0.666666666666667,0.657894736842105,0.48125,0.506416490126963,0.499369872891414,0.539001088879087
"Boston College",17,9,3,8,3,3,7,6,0,2,0,0,0.637931034482759,0.638297872340425,0.500428135027419,0.49979526470494,0.499972468395234,0.534553819381532
"Western Michigan",17,8,5,9,6,2,8,2,3,0,0,0,0.65,0.633986928104575,0.468599020804903,0.50776132754457,0.496795881657464,0.531093643269241
"Wisconsin",15,12,8,10,5,4,4,6,4,1,1,0,0.542857142857143,0.529761904761905,0.533160115898211,0.530290624384882,0.531094082008614,0.530761037696937
"Michigan",13,13,6,9,5,3,3,8,3,1,0,0,0.5,0.490066225165563,0.547417800175647,0.529398273098939,0.534443740680417,0.523349361801704
"Bowling Green",14,9,3,7,5,2,7,4,1,0,0,0,0.596153846153846,0.587786259541985,0.502119081794654,0.498730006068597,0.499678947271893,0.521705775339416
"St. Lawrence",16,12,4,9,3,4,7,9,0,0,0,0,0.5625,0.565789473684211,0.493660059659105,0.505014551860761,0.501835294044298,0.517823838954276
"Nebraska-Omaha",14,10,4,9,4,3,5,6,1,0,0,0,0.571428571428571,0.559701492537313,0.501181930286408,0.50243436998965,0.502083686872743,0.516488138288885
"Minnesota State",13,10,1,9,2,0,4,8,1,0,0,0,0.5625,0.577981651376147,0.481215458238552,0.501409852338507,0.49575542199052,0.516311979336926
"Northeastern",15,10,5,11,2,4,4,7,1,0,1,0,0.583333333333333,0.572463768115942,0.494737978107659,0.494310899589507,0.494430481574589,0.513938803209927
"Quinnipiac",14,12,8,9,4,3,5,8,5,0,0,0,0.529411764705882,0.537037037037037,0.502744914642565,0.502527817520116,0.502588604714402,0.511200712795061
"Arizona State",13,13,2,5,4,1,7,8,1,1,1,0,0.5,0.521739130434783,0.512309478733574,0.503099915881871,0.505678593480347,0.509693727718956
"Harvard",11,11,5,6,3,2,5,7,3,0,1,0,0.5,0.515384615384615,0.507744795222928,0.503194602313191,0.504468656327917,0.507197646092092
"Princeton",14,12,3,8,5,3,6,7,0,0,0,0,0.53448275862069,0.524822695035461,0.48341937896788,0.5034684439202,0.497854705733551,0.504596703059028
"Miami",14,12,4,8,6,2,6,6,2,0,0,0,0.533333333333333,0.527027027027027,0.49885131010131,0.494903340564748,0.496008772034985,0.503763335782996
"Ferris State",14,13,5,7,5,2,7,8,3,0,0,0,0.515625,0.528662420382166,0.476985413737006,0.502613818355032,0.495437865061985,0.50374400389203
"Providence",14,13,3,7,6,0,6,6,3,1,1,0,0.516666666666667,0.523489932885906,0.486419607843253,0.500610727591795,0.496637214062204,0.503350393768129
"Michigan Tech",14,13,2,11,3,0,3,8,2,0,2,0,0.517241379310345,0.515151515151515,0.510270159875775,0.494500315039573,0.49891587159371,0.502974782483161
"Northern Michigan",13,12,4,8,3,2,3,8,2,2,1,0,0.517241379310345,0.518518518518518,0.498108769145806,0.497036325653058,0.497336609831027,0.5026320870029
"Lake Superior",12,12,5,9,2,2,3,9,3,0,1,0,0.5,0.507575757575758,0.499016135379772,0.499114498520557,0.499086956841137,0.501209157024793
"Clarkson",12,13,7,4,6,5,7,7,2,1,0,0,0.484375,0.487654320987654,0.511673371710579,0.502229855938596,0.504874040354751,0.500569110512977
"Maine",12,12,5,10,3,1,2,8,4,0,1,0,0.5,0.5,0.498462665857862,0.501247390885868,0.500467667878026,0.50035075090852
"Colgate",16,16,2,10,5,1,6,11,1,0,0,0,0.5,0.50625,0.499828215071193,0.497469728322959,0.498130104612464,0.500160078459348
"Cornell",11,12,4,5,6,2,6,6,1,0,0,1,0.481481481481481,0.481617647058824,0.496146317933112,0.502333834406638,0.500601329794051,0.495855409110244
"Dartmouth",13,14,1,9,5,0,4,9,1,0,0,0,0.482142857142857,0.480916030534351,0.51363041490781,0.495360887882803,0.500476355449805,0.495586274220942
"Yale",10,11,7,4,8,3,5,3,4,1,0,0,0.482142857142857,0.472602739726027,0.507186891514703,0.500335761843876,0.502254078151707,0.494841243545287
"Robert Morris",15,14,4,4,10,2,10,4,2,1,0,0,0.515151515151515,0.514124293785311,0.480221542388566,0.485855591664665,0.484278057867357,0.491739616846846
"Michigan State",8,17,7,5,7,4,2,9,3,1,1,0,0.359375,0.348387096774193,0.570560923641049,0.525180531506616,0.537887041304257,0.490512055171741
"Connecticut",13,15,4,7,6,3,6,9,1,0,0,0,0.46875,0.467948717948718,0.486457208212016,0.50139553496359,0.49721280347315,0.489896782092042
"Boston University",11,14,6,5,6,4,5,8,1,1,0,1,0.451612903225806,0.447712418300654,0.516389870002539,0.494880756163176,0.500903308038198,0.487605585603812
"Holy Cross",16,16,2,9,7,1,7,9,1,0,0,0,0.5,0.5,0.473136469135501,0.485398277817056,0.481964971386221,0.486473728539666
"Rensselaer",11,16,6,9,5,2,2,9,4,0,2,0,0.424242424242424,0.415584415584416,0.521872438559351,0.504036186327209,0.509030336952209,0.48566885661026
"American International",12,13,8,5,7,3,7,6,5,0,0,0,0.484848484848485,0.494047619047619,0.478375828223392,0.483831806323408,0.482304132455403,0.485240004103457
"Army",13,14,6,8,5,2,5,9,4,0,0,0,0.484848484848485,0.493670886075949,0.470332106751346,0.485887256280217,0.481531814412133,0.484566582328087
"Vermont",12,16,3,9,5,1,3,11,2,0,0,0,0.435483870967742,0.433566433566434,0.492871687640865,0.50253875941392,0.499831979317465,0.483265592879707
"North Dakota",12,16,4,9,9,1,3,7,3,0,0,0,0.4375,0.416666666666667,0.495680067795452,0.502810998920511,0.500814338205495,0.479777420320788
"Bentley",11,13,9,4,7,4,7,6,5,0,0,0,0.46969696969697,0.479289940828402,0.464119290793694,0.484154486512688,0.478544631711369,0.478730958990628
"Massachusetts",12,18,2,9,4,2,3,14,0,0,0,0,0.40625,0.402777777777778,0.520514434086782,0.497534214134844,0.503968675721387,0.478670951235485
"Sacred Heart",11,16,7,6,6,4,5,10,3,0,0,0,0.426470588235294,0.43030303030303,0.496480300604791,0.483434936034501,0.487087638114182,0.472891486161394
"Bemidji State",9,14,5,6,4,3,3,10,2,0,0,0,0.410714285714286,0.412213740458015,0.50289399004262,0.485848471623221,0.490621216780653,0.471019347699993
"Canisius",9,14,11,5,7,4,4,7,7,0,0,0,0.426470588235294,0.431952662721893,0.490086227944553,0.479720595391647,0.48262297250646,0.469955395060319
"RIT",11,16,7,5,6,6,6,10,1,0,0,0,0.426470588235294,0.425149700598802,0.49510172298256,0.479113419950568,0.483590144799526,0.468980033749345
"Merrimack",8,16,5,4,8,2,4,8,3,0,0,0,0.362068965517241,0.36551724137931,0.505648841350518,0.496635570883571,0.499159286614316,0.465748775305565
"Mercyhurst",10,18,6,6,7,3,4,11,3,0,0,0,0.382352941176471,0.384146341463415,0.479909310041001,0.486512835831187,0.484663848609935,0.459534471823305
"Niagara",10,19,5,7,7,2,3,12,3,0,0,0,0.367647058823529,0.366459627329193,0.500945530821846,0.481923409325819,0.487249603344706,0.457052109340828
"St. Cloud State",8,20,2,5,9,2,3,11,0,0,0,0,0.3,0.287671232876712,0.518008469207099,0.492372522391575,0.499550587499922,0.44658074884412
"Alaska",6,16,4,3,7,2,3,9,2,0,0,0,0.307692307692308,0.3125,0.485270244461421,0.493512221282729,0.491204467772763,0.446528350829572
"Colorado College",6,21,3,2,10,1,4,11,2,0,0,0,0.25,0.264900662251656,0.521346040919574,0.490691102545653,0.499274485290351,0.440681029530677
"Brown",6,20,3,5,9,1,1,11,2,0,0,0,0.258620689655172,0.244604316546763,0.501666806339874,0.497500708039128,0.498667215563337,0.435151490809193
"Harvard",20,5,2,8,2,1,11,3,1,1,0,0,0.777777777777778,0.788321167883212,0.533551811843547,0.518937357543358,0.523029404747411,0.589352345531361
"Ohio State",21,7,6,12,3,2,9,4,4,0,0,0,0.705882352941177,0.710843373493976,0.522187135639332,0.534698214803607,0.53119511263761,0.576107177851701
"Wisconsin",20,8,7,9,3,7,10,4,0,1,1,0,0.671428571428571,0.657142857142857,0.53415268329554,0.530983707372993,0.531871020631306,0.563188979759194
"Penn State",19,9,6,13,3,1,6,6,5,0,0,0,0.647058823529412,0.65625,0.529988811591634,0.530103926594445,0.530071694393658,0.561616270795244
"Union",24,9,2,8,6,1,14,3,1,2,0,0,0.714285714285714,0.711956521739131,0.503452158248354,0.511786025088337,0.509452542373142,0.560078537214639
"Minnesota",18,11,5,10,6,3,7,5,2,1,0,0,0.602941176470588,0.589285714285714,0.565773763806598,0.530665265285424,0.540495644871353,0.552693162224943
"Quinnipiac",20,9,5,9,5,2,11,4,3,0,0,0,0.661764705882353,0.664739884393064,0.498989214173579,0.513643196239144,0.509540081260786,0.548340032043855
"Northeastern",17,6,7,10,4,3,7,1,4,0,1,0,0.683333333333333,0.666666666666667,0.505195617541627,0.5056850169965,0.505547985149135,0.545827655528518
"Providence",16,9,5,5,5,3,9,4,2,2,0,0,0.616666666666667,0.619354838709677,0.488803164017425,0.511721784135208,0.505304570502229,0.533817137554091
"Connecticut",15,9,8,6,4,6,9,5,2,0,0,0,0.59375,0.592592592592593,0.501256817934127,0.509349625625269,0.507083639471749,0.52846087775196
"Michigan Tech",18,8,3,12,2,0,6,4,3,0,2,0,0.672413793103448,0.678832116788321,0.460808144195864,0.479268157536462,0.474099353801095,0.525282544547901
"Clarkson",13,11,8,7,5,3,5,6,5,1,0,0,0.53125,0.535031847133758,0.537608575560387,0.509098183610037,0.517081093356135,0.521568781800541
"Boston College",14,11,4,4,7,3,8,4,1,2,0,0,0.551724137931034,0.546052631578947,0.541248200240207,0.502415771746119,0.513288851724463,0.521479796688084
"Notre Dame",13,13,6,9,5,4,4,8,2,0,0,0,0.5,0.486842105263158,0.5435624965018,0.528903695190095,0.533008159557372,0.521466645983819
"Nebraska-Omaha",15,8,5,10,2,4,5,6,1,0,0,0,0.625,0.618320610687023,0.474864865132041,0.49363696538612,0.488380777314977,0.520865735657989
"Western Michigan",18,9,3,9,6,2,9,3,1,0,0,0,0.65,0.633986928104575,0.432455289808231,0.501943113959931,0.482486523197455,0.520361624424235
"Robert Morris",18,12,3,6,8,2,12,3,1,0,1,0,0.590909090909091,0.585227272727273,0.50746206667424,0.492079141152917,0.496386360298887,0.518596588405984
"Cornell",12,10,5,6,6,1,6,3,4,0,1,0,0.537037037037037,0.536231884057971,0.508954103713629,0.512049873202932,0.511183057745928,0.517445264323938
"Boston University",14,11,6,6,7,2,7,3,4,1,1,0,0.548387096774194,0.54375,0.527526201683149,0.498410027771163,0.506562556466519,0.515859417349889
"Princeton",14,11,4,11,2,3,3,9,1,0,0,0,0.551724137931034,0.546153846153846,0.493036913998142,0.510425142286497,0.505556438365757,0.51570579031278
"New Hampshire",16,12,3,10,4,2,5,8,1,1,0,0,0.564516129032258,0.561643835616438,0.472417281300725,0.5084967331665,0.498394486644083,0.514206823887172
"Lake Superior",16,9,4,8,4,1,7,5,3,1,0,0,0.620689655172414,0.629370629370629,0.455416799109981,0.483497393194063,0.47563482685052,0.514068777480547
"Bentley",17,13,3,7,6,2,10,7,1,0,0,0,0.560606060606061,0.568862275449102,0.495408903288757,0.490634298644733,0.49197118794506,0.51119395982107
"St. Lawrence",11,12,9,7,3,6,4,9,3,0,0,0,0.484375,0.483443708609271,0.522601479882289,0.514333540007794,0.516648563172652,0.508347349531807
"Air Force",17,10,9,8,4,5,9,6,4,0,0,0,0.597222222222222,0.603351955307263,0.444260273375899,0.488786455612447,0.476319124586213,0.508077332266476
"Minnesota State",12,8,4,5,2,4,7,6,0,0,0,0,0.583333333333333,0.593220338983051,0.449657164166223,0.485857632893724,0.475721501650024,0.505096210983281
"Michigan",13,17,2,11,5,1,2,11,1,0,1,0,0.4375,0.420689655172414,0.534550721100719,0.532690299433549,0.533211217500357,0.505080826918371
"Vermont",12,14,5,8,5,2,4,9,3,0,0,0,0.467741935483871,0.469387755102041,0.517303692241253,0.508507228582088,0.510970238406654,0.500574617580501
"Army",16,14,3,9,4,2,7,10,1,0,0,0,0.53030303030303,0.54140127388535,0.466182495521787,0.493398123771659,0.485777747861695,0.499683629367609
"Denver",14,13,3,10,5,1,4,8,2,0,0,0,0.516666666666667,0.51063829787234,0.468650504998023,0.496780973155172,0.488904442071171,0.494337906021463
"Brown",10,14,5,6,7,2,4,7,3,0,0,0,0.431034482758621,0.426573426573427,0.522874986181973,0.508214257448275,0.512319261493711,0.49088280276364
"RIT",13,14,7,4,10,3,9,4,4,0,0,0,0.485294117647059,0.486187845303867,0.514239265410686,0.483866604245933,0.492370949372064,0.490825173355015
"Dartmouth",10,14,4,6,6,2,4,8,2,0,0,0,0.428571428571429,0.426470588235294,0.52658937201187,0.505850205965555,0.511657172458523,0.490360526402716
"Bemidji State",13,12,3,9,3,1,4,9,2,0,0,0,0.517857142857143,0.527131782945736,0.489952624303969,0.467503626592616,0.473789345951795,0.48712495520028
"Mercyhurst",13,15,6,8,5,3,5,10,3,0,0,0,0.470588235294118,0.475308641975309,0.489494547413227,0.490068696287091,0.489907934602409,0.486258111445634
"Canisius",13,16,5,8,5,3,5,11,2,0,0,0,0.455882352941176,0.459627329192547,0.494429931275218,0.489472231669658,0.490860387559215,0.483052122967548
"North Dakota",10,14,8,6,10,3,4,4,5,0,0,0,0.4375,0.420731707317073,0.520139629171641,0.495025177903044,0.502057224258251,0.481725845022957
"Niagara",12,15,7,9,5,2,3,10,5,0,0,0,0.455882352941176,0.459119496855346,0.491348551579984,0.487508603153503,0.488583788712917,0.481217715748525
"Miami",10,12,8,7,6,3,3,6,5,0,0,0,0.466666666666667,0.458904109589041,0.492887535473152,0.486349296489772,0.488180003405118,0.480861029951099
"Maine",11,16,2,9,4,1,2,11,1,0,1,0,0.413793103448276,0.404580152671756,0.495118612220471,0.508819951099063,0.504983576213057,0.479882720327732
